respondent_id,question_id,alternative,chosen,sugar_type,health_label,price,sugar_free,has_health_label
36,q26,Neither,0,None,None,0,0,0
37,q21,A,0,무설탕,건강라벨 있음,2500,1,1
37,q21,B,1,일반당,건강라벨 없음,2000,0,0
37,q21,Neither,0,None,None,0,0,0
37,q22,A,1,일반당,건강라벨 없음,3000,0,0
37,q22,B,0,무설탕,건강라벨 있음,2500,1,1
37,q22,Neither,0,None,None,0,0,0
37,q23,A,1,무설탕,건강라벨 없음,2000,1,0
37,q23,B,0,무설탕,건강라벨 있음,3000,1,1
37,q23,Neither,0,None,None,0,0,0
37,q24,A,1,일반당,건강라벨 있음,2000,0,1
37,q24,B,0,일반당,건강라벨 없음,2500,0,0
37,q24,Neither,0,None,None,0,0,0
37,q25,A,1,무설탕,건강라벨 없음,2500,1,0
37,q25,B,0,일반당,건강라벨 있음,3000,0,1
37,q25,Neither,0,None,None,0,0,0
37,q26,A,0,일반당,건강라벨 있음,3000,0,1
37,q26,B,1,무설탕,건강라벨 없음,2000,1,0
37,q26,Neither,0,None,None,0,0,0
38,q21,A,1,무설탕,건강라벨 있음,2500,1,1
38,q21,B,0,일반당,건강라벨 없음,2000,0,0
38,q21,Neither,0,None,None,0,0,0
38,q22,A,0,일반당,건강라벨 없음,3000,0,0
38,q22,B,1,무설탕,건강라벨 있음,2500,1,1
38,q22,Neither,0,None,None,0,0,0
38,q23,A,1,무설탕,건강라벨 없음,2000,1,0
38,q23,B,0,무설탕,건강라벨 있음,3000,1,1
38,q23,Neither,0,None,None,0,0,0
38,q24,A,1,일반당,건강라벨 있음,2000,0,1
38,q24,B,0,일반당,건강라벨 없음,2500,0,0
38,q24,Neither,0,None,None,0,0,0
38,q25,A,0,무설탕,건강라벨 없음,2500,1,0
38,q25,B,1,일반당,건강라벨 있음,3000,0,1
38,q25,Neither,0,None,None,0,0,0
38,q26,A,1,일반당,건강라벨 있음,3000,0,1
38,q26,B,0,무설탕,건강라벨 없음,2000,1,0
38,q26,Neither,0,None,None,0,0,0
40,q21,A,0,무설탕,건강라벨 있음,2500,1,1
40,q21,B,0,일반당,건강라벨 없음,2000,0,0
40,q21,Neither,1,None,None,0,0,0
40,q22,A,0,일반당,건강라벨 없음,3000,0,0
40,q22,B,0,무설탕,건강라벨 있음,2500,1,1
40,q22,Neither,1,None,None,0,0,0
40,q23,A,0,무설탕,건강라벨 없음,2000,1,0
40,q23,B,0,무설탕,건강라벨 있음,3000,1,1
40,q23,Neither,1,None,None,0,0,0
40,q24,A,0,일반당,건강라벨 있음,2000,0,1
40,q24,B,0,일반당,건강라벨 없음,2500,0,0
40,q24,Neither,1,None,None,0,0,0
40,q25,A,0,무설탕,건강라벨 없음,2500,1,0
40,q25,B,0,일반당,건강라벨 있음,3000,0,1
40,q25,Neither,1,None,None,0,0,0
40,q26,A,0,일반당,건강라벨 있음,3000,0,1
40,q26,B,0,무설탕,건강라벨 없음,2000,1,0
40,q26,Neither,1,None,None,0,0,0
41,q21,A,0,무설탕,건강라벨 있음,2500,1,1
41,q21,B,1,일반당,건강라벨 없음,2000,0,0
41,q21,Neither,0,None,None,0,0,0
41,q22,A,0,일반당,건강라벨 없음,3000,0,0
41,q22,B,1,무설탕,건강라벨 있음,2500,1,1
41,q22,Neither,0,None,None,0,0,0
41,q23,A,1,무설탕,건강라벨 없음,2000,1,0
41,q23,B,0,무설탕,건강라벨 있음,3000,1,1
41,q23,Neither,0,None,None,0,0,0
41,q24,A,1,일반당,건강라벨 있음,2000,0,1
41,q24,B,0,일반당,건강라벨 없음,2500,0,0
41,q24,Neither,0,None,None,0,0,0
41,q25,A,1,무설탕,건강라벨 없음,2500,1,0
41,q25,B,0,일반당,건강라벨 있음,3000,0,1
41,q25,Neither,0,None,None,0,0,0
41,q26,A,0,일반당,건강라벨 있음,3000,0,1
41,q26,B,1,무설탕,건강라벨 없음,2000,1,0
41,q26,Neither,0,None,None,0,0,0
42,q21,A,1,무설탕,건강라벨 있음,2500,1,1
42,q21,B,0,일반당,건강라벨 없음,2000,0,0
42,q21,Neither,0,None,None,0,0,0
42,q22,A,0,일반당,건강라벨 없음,3000,0,0
42,q22,B,1,무설탕,건강라벨 있음,2500,1,1
42,q22,Neither,0,None,None,0,0,0
42,q23,A,1,무설탕,건강라벨 없음,2000,1,0
42,q23,B,0,무설탕,건강라벨 있음,3000,1,1
42,q23,Neither,0,None,None,0,0,0
42,q24,A,0,일반당,건강라벨 있음,2000,0,1
42,q24,B,0,일반당,건강라벨 없음,2500,0,0
42,q24,Neither,1,None,None,0,0,0
42,q25,A,0,무설탕,건강라벨 없음,2500,1,0
42,q25,B,1,일반당,건강라벨 있음,3000,0,1
42,q25,Neither,0,None,None,0,0,0
42,q26,A,1,일반당,건강라벨 있음,3000,0,1
42,q26,B,0,무설탕,건강라벨 없음,2000,1,0
42,q26,Neither,0,None,None,0,0,0
43,q21,A,1,무설탕,건강라벨 있음,2500,1,1
43,q21,B,0,일반당,건강라벨 없음,2000,0,0
43,q21,Neither,0,None,None,0,0,0
43,q22,A,0,일반당,건강라벨 없음,3000,0,0
43,q22,B,1,무설탕,건강라벨 있음,2500,1,1
43,q22,Neither,0,None,None,0,0,0
43,q23,A,1,무설탕,건강라벨 없음,2000,1,0
43,q23,B,0,무설탕,건강라벨 있음,3000,1,1
43,q23,Neither,0,None,None,0,0,0
43,q24,A,1,일반당,건강라벨 있음,2000,0,1
43,q24,B,0,일반당,건강라벨 없음,2500,0,0
43,q24,Neither,0,None,None,0,0,0
43,q25,A,1,무설탕,건강라벨 없음,2500,1,0
43,q25,B,0,일반당,건강라벨 있음,3000,0,1
43,q25,Neither,0,None,None,0,0,0
43,q26,A,0,일반당,건강라벨 있음,3000,0,1
43,q26,B,1,무설탕,건강라벨 없음,2000,1,0
43,q26,Neither,0,None,None,0,0,0
44,q21,A,1,무설탕,건강라벨 있음,2500,1,1
44,q21,B,0,일반당,건강라벨 없음,2000,0,0
44,q21,Neither,0,None,None,0,0,0
44,q22,A,0,일반당,건강라벨 없음,3000,0,0
44,q22,B,1,무설탕,건강라벨 있음,2500,1,1
44,q22,Neither,0,None,None,0,0,0
44,q23,A,0,무설탕,건강라벨 없음,2000,1,0
44,q23,B,1,무설탕,건강라벨 있음,3000,1,1
44,q23,Neither,0,None,None,0,0,0
44,q24,A,1,일반당,건강라벨 있음,2000,0,1
44,q24,B,0,일반당,건강라벨 없음,2500,0,0
44,q24,Neither,0,None,None,0,0,0
44,q25,A,1,무설탕,건강라벨 없음,2500,1,0
44,q25,B,0,일반당,건강라벨 있음,3000,0,1
44,q25,Neither,0,None,None,0,0,0
44,q26,A,0,일반당,건강라벨 있음,3000,0,1
44,q26,B,1,무설탕,건강라벨 없음,2000,1,0
44,q26,Neither,0,None,None,0,0,0
46,q21,A,1,무설탕,건강라벨 있음,2500,1,1
46,q21,B,0,일반당,건강라벨 없음,2000,0,0
46,q21,Neither,0,None,None,0,0,0
46,q22,A,0,일반당,건강라벨 없음,3000,0,0
46,q22,B,1,무설탕,건강라벨 있음,2500,1,1
46,q22,Neither,0,None,None,0,0,0
46,q23,A,1,무설탕,건강라벨 없음,2000,1,0
46,q23,B,0,무설탕,건강라벨 있음,3000,1,1
46,q23,Neither,0,None,None,0,0,0
46,q24,A,1,일반당,건강라벨 있음,2000,0,1
46,q24,B,0,일반당,건강라벨 없음,2500,0,0
46,q24,Neither,0,None,None,0,0,0
46,q25,A,1,무설탕,건강라벨 없음,2500,1,0
46,q25,B,0,일반당,건강라벨 있음,3000,0,1
46,q25,Neither,0,None,None,0,0,0
46,q26,A,0,일반당,건강라벨 있음,3000,0,1
46,q26,B,1,무설탕,건강라벨 없음,2000,1,0
46,q26,Neither,0,None,None,0,0,0
47,q21,A,0,무설탕,건강라벨 있음,2500,1,1
47,q21,B,1,일반당,건강라벨 없음,2000,0,0
47,q21,Neither,0,None,None,0,0,0
47,q22,A,0,일반당,건강라벨 없음,3000,0,0
47,q22,B,1,무설탕,건강라벨 있음,2500,1,1
47,q22,Neither,0,None,None,0,0,0
47,q23,A,1,무설탕,건강라벨 없음,2000,1,0
47,q23,B,0,무설탕,건강라벨 있음,3000,1,1
47,q23,Neither,0,None,None,0,0,0
47,q24,A,1,일반당,건강라벨 있음,2000,0,1
47,q24,B,0,일반당,건강라벨 없음,2500,0,0
47,q24,Neither,0,None,None,0,0,0
47,q25,A,1,무설탕,건강라벨 없음,2500,1,0
47,q25,B,0,일반당,건강라벨 있음,3000,0,1
47,q25,Neither,0,None,None,0,0,0
47,q26,A,0,일반당,건강라벨 있음,3000,0,1
47,q26,B,1,무설탕,건강라벨 없음,2000,1,0
47,q26,Neither,0,None,None,0,0,0
48,q21,A,0,무설탕,건강라벨 있음,2500,1,1
48,q21,B,0,일반당,건강라벨 없음,2000,0,0
48,q21,Neither,1,None,None,0,0,0
48,q22,A,0,일반당,건강라벨 없음,3000,0,0
48,q22,B,0,무설탕,건강라벨 있음,2500,1,1
48,q22,Neither,1,None,None,0,0,0
48,q23,A,0,무설탕,건강라벨 없음,2000,1,0
48,q23,B,0,무설탕,건강라벨 있음,3000,1,1
48,q23,Neither,1,None,None,0,0,0
48,q24,A,1,일반당,건강라벨 있음,2000,0,1
48,q24,B,0,일반당,건강라벨 없음,2500,0,0
48,q24,Neither,0,None,None,0,0,0
48,q25,A,0,무설탕,건강라벨 없음,2500,1,0
48,q25,B,0,일반당,건강라벨 있음,3000,0,1
48,q25,Neither,1,None,None,0,0,0
48,q26,A,0,일반당,건강라벨 있음,3000,0,1
48,q26,B,0,무설탕,건강라벨 없음,2000,1,0
48,q26,Neither,1,None,None,0,0,0
49,q21,A,1,무설탕,건강라벨 있음,2500,1,1
49,q21,B,0,일반당,건강라벨 없음,2000,0,0
49,q21,Neither,0,None,None,0,0,0
49,q22,A,0,일반당,건강라벨 없음,3000,0,0
49,q22,B,1,무설탕,건강라벨 있음,2500,1,1
49,q22,Neither,0,None,None,0,0,0
49,q23,A,0,무설탕,건강라벨 없음,2000,1,0
49,q23,B,1,무설탕,건강라벨 있음,3000,1,1
49,q23,Neither,0,None,None,0,0,0
49,q24,A,1,일반당,건강라벨 있음,2000,0,1
49,q24,B,0,일반당,건강라벨 없음,2500,0,0
49,q24,Neither,0,None,None,0,0,0
49,q25,A,0,무설탕,건강라벨 없음,2500,1,0
49,q25,B,1,일반당,건강라벨 있음,3000,0,1
49,q25,Neither,0,None,None,0,0,0
49,q26,A,1,일반당,건강라벨 있음,3000,0,1
49,q26,B,0,무설탕,건강라벨 없음,2000,1,0
49,q26,Neither,0,None,None,0,0,0
50,q21,A,1,무설탕,건강라벨 있음,2500,1,1
50,q21,B,0,일반당,건강라벨 없음,2000,0,0
50,q21,Neither,0,None,None,0,0,0
50,q22,A,0,일반당,건강라벨 없음,3000,0,0
50,q22,B,1,무설탕,건강라벨 있음,2500,1,1
50,q22,Neither,0,None,None,0,0,0
50,q23,A,0,무설탕,건강라벨 없음,2000,1,0
50,q23,B,1,무설탕,건강라벨 있음,3000,1,1
50,q23,Neither,0,None,None,0,0,0
50,q24,A,1,일반당,건강라벨 있음,2000,0,1
50,q24,B,0,일반당,건강라벨 없음,2500,0,0
50,q24,Neither,0,None,None,0,0,0
50,q25,A,1,무설탕,건강라벨 없음,2500,1,0
50,q25,B,0,일반당,건강라벨 있음,3000,0,1
50,q25,Neither,0,None,None,0,0,0
50,q26,A,0,일반당,건강라벨 있음,3000,0,1
50,q26,B,1,무설탕,건강라벨 없음,2000,1,0
50,q26,Neither,0,None,None,0,0,0
51,q21,A,0,무설탕,건강라벨 있음,2500,1,1
51,q21,B,1,일반당,건강라벨 없음,2000,0,0
51,q21,Neither,0,None,None,0,0,0
51,q22,A,0,일반당,건강라벨 없음,3000,0,0
51,q22,B,1,무설탕,건강라벨 있음,2500,1,1
51,q22,Neither,0,None,None,0,0,0
51,q23,A,1,무설탕,건강라벨 없음,2000,1,0
51,q23,B,0,무설탕,건강라벨 있음,3000,1,1
51,q23,Neither,0,None,None,0,0,0
51,q24,A,1,일반당,건강라벨 있음,2000,0,1
51,q24,B,0,일반당,건강라벨 없음,2500,0,0
51,q24,Neither,0,None,None,0,0,0
51,q25,A,1,무설탕,건강라벨 없음,2500,1,0
51,q25,B,0,일반당,건강라벨 있음,3000,0,1
51,q25,Neither,0,None,None,0,0,0
51,q26,A,0,일반당,건강라벨 있음,3000,0,1
51,q26,B,1,무설탕,건강라벨 없음,2000,1,0
51,q26,Neither,0,None,None,0,0,0
52,q21,A,1,무설탕,건강라벨 있음,2500,1,1
52,q21,B,0,일반당,건강라벨 없음,2000,0,0
52,q21,Neither,0,None,None,0,0,0
52,q22,A,0,일반당,건강라벨 없음,3000,0,0
52,q22,B,1,무설탕,건강라벨 있음,2500,1,1
52,q22,Neither,0,None,None,0,0,0
52,q23,A,1,무설탕,건강라벨 없음,2000,1,0
52,q23,B,0,무설탕,건강라벨 있음,3000,1,1
52,q23,Neither,0,None,None,0,0,0
52,q24,A,1,일반당,건강라벨 있음,2000,0,1
52,q24,B,0,일반당,건강라벨 없음,2500,0,0
52,q24,Neither,0,None,None,0,0,0
52,q25,A,1,무설탕,건강라벨 없음,2500,1,0
52,q25,B,0,일반당,건강라벨 있음,3000,0,1
52,q25,Neither,0,None,None,0,0,0
52,q26,A,0,일반당,건강라벨 있음,3000,0,1
52,q26,B,1,무설탕,건강라벨 없음,2000,1,0
52,q26,Neither,0,None,None,0,0,0
53,q21,A,1,무설탕,건강라벨 있음,2500,1,1
53,q21,B,0,일반당,건강라벨 없음,2000,0,0
53,q21,Neither,0,None,None,0,0,0
53,q22,A,0,일반당,건강라벨 없음,3000,0,0
53,q22,B,1,무설탕,건강라벨 있음,2500,1,1
53,q22,Neither,0,None,None,0,0,0
53,q23,A,1,무설탕,건강라벨 없음,2000,1,0
53,q23,B,0,무설탕,건강라벨 있음,3000,1,1
53,q23,Neither,0,None,None,0,0,0
53,q24,A,1,일반당,건강라벨 있음,2000,0,1
53,q24,B,0,일반당,건강라벨 없음,2500,0,0
53,q24,Neither,0,None,None,0,0,0
53,q25,A,1,무설탕,건강라벨 없음,2500,1,0
53,q25,B,0,일반당,건강라벨 있음,3000,0,1
53,q25,Neither,0,None,None,0,0,0
53,q26,A,0,일반당,건강라벨 있음,3000,0,1
53,q26,B,1,무설탕,건강라벨 없음,2000,1,0
53,q26,Neither,0,None,None,0,0,0
54,q21,A,1,무설탕,건강라벨 있음,2500,1,1
54,q21,B,0,일반당,건강라벨 없음,2000,0,0
54,q21,Neither,0,None,None,0,0,0
54,q22,A,0,일반당,건강라벨 없음,3000,0,0
54,q22,B,1,무설탕,건강라벨 있음,2500,1,1
54,q22,Neither,0,None,None,0,0,0
54,q23,A,0,무설탕,건강라벨 없음,2000,1,0
54,q23,B,1,무설탕,건강라벨 있음,3000,1,1
54,q23,Neither,0,None,None,0,0,0
54,q24,A,1,일반당,건강라벨 있음,2000,0,1
54,q24,B,0,일반당,건강라벨 없음,2500,0,0
54,q24,Neither,0,None,None,0,0,0
54,q25,A,1,무설탕,건강라벨 없음,2500,1,0
54,q25,B,0,일반당,건강라벨 있음,3000,0,1
54,q25,Neither,0,None,None,0,0,0
54,q26,A,0,일반당,건강라벨 있음,3000,0,1
54,q26,B,1,무설탕,건강라벨 없음,2000,1,0
54,q26,Neither,0,None,None,0,0,0
55,q21,A,0,무설탕,건강라벨 있음,2500,1,1
55,q21,B,1,일반당,건강라벨 없음,2000,0,0
55,q21,Neither,0,None,None,0,0,0
55,q22,A,0,일반당,건강라벨 없음,3000,0,0
55,q22,B,1,무설탕,건강라벨 있음,2500,1,1
55,q22,Neither,0,None,None,0,0,0
55,q23,A,1,무설탕,건강라벨 없음,2000,1,0
55,q23,B,0,무설탕,건강라벨 있음,3000,1,1
55,q23,Neither,0,None,None,0,0,0
55,q24,A,1,일반당,건강라벨 있음,2000,0,1
55,q24,B,0,일반당,건강라벨 없음,2500,0,0
55,q24,Neither,0,None,None,0,0,0
55,q25,A,1,무설탕,건강라벨 없음,2500,1,0
55,q25,B,0,일반당,건강라벨 있음,3000,0,1
55,q25,Neither,0,None,None,0,0,0
55,q26,A,0,일반당,건강라벨 있음,3000,0,1
55,q26,B,1,무설탕,건강라벨 없음,2000,1,0
55,q26,Neither,0,None,None,0,0,0
56,q21,A,1,무설탕,건강라벨 있음,2500,1,1
56,q21,B,0,일반당,건강라벨 없음,2000,0,0
56,q21,Neither,0,None,None,0,0,0
56,q22,A,0,일반당,건강라벨 없음,3000,0,0
56,q22,B,1,무설탕,건강라벨 있음,2500,1,1
56,q22,Neither,0,None,None,0,0,0
56,q23,A,1,무설탕,건강라벨 없음,2000,1,0
56,q23,B,0,무설탕,건강라벨 있음,3000,1,1
56,q23,Neither,0,None,None,0,0,0
56,q24,A,1,일반당,건강라벨 있음,2000,0,1
56,q24,B,0,일반당,건강라벨 없음,2500,0,0
56,q24,Neither,0,None,None,0,0,0
56,q25,A,1,무설탕,건강라벨 없음,2500,1,0
56,q25,B,0,일반당,건강라벨 있음,3000,0,1
56,q25,Neither,0,None,None,0,0,0
56,q26,A,0,일반당,건강라벨 있음,3000,0,1
56,q26,B,1,무설탕,건강라벨 없음,2000,1,0
56,q26,Neither,0,None,None,0,0,0
57,q21,A,1,무설탕,건강라벨 있음,2500,1,1
57,q21,B,0,일반당,건강라벨 없음,2000,0,0
57,q21,Neither,0,None,None,0,0,0
57,q22,A,0,일반당,건강라벨 없음,3000,0,0
57,q22,B,1,무설탕,건강라벨 있음,2500,1,1
57,q22,Neither,0,None,None,0,0,0
57,q23,A,1,무설탕,건강라벨 없음,2000,1,0
57,q23,B,0,무설탕,건강라벨 있음,3000,1,1
57,q23,Neither,0,None,None,0,0,0
57,q24,A,1,일반당,건강라벨 있음,2000,0,1
57,q24,B,0,일반당,건강라벨 없음,2500,0,0
57,q24,Neither,0,None,None,0,0,0
57,q25,A,1,무설탕,건강라벨 없음,2500,1,0
57,q25,B,0,일반당,건강라벨 있음,3000,0,1
57,q25,Neither,0,None,None,0,0,0
57,q26,A,0,일반당,건강라벨 있음,3000,0,1
57,q26,B,1,무설탕,건강라벨 없음,2000,1,0
57,q26,Neither,0,None,None,0,0,0
58,q21,A,1,무설탕,건강라벨 있음,2500,1,1
58,q21,B,0,일반당,건강라벨 없음,2000,0,0
58,q21,Neither,0,None,None,0,0,0
58,q22,A,0,일반당,건강라벨 없음,3000,0,0
58,q22,B,1,무설탕,건강라벨 있음,2500,1,1
58,q22,Neither,0,None,None,0,0,0
58,q23,A,0,무설탕,건강라벨 없음,2000,1,0
58,q23,B,1,무설탕,건강라벨 있음,3000,1,1
58,q23,Neither,0,None,None,0,0,0
58,q24,A,1,일반당,건강라벨 있음,2000,0,1
58,q24,B,0,일반당,건강라벨 없음,2500,0,0
58,q24,Neither,0,None,None,0,0,0
58,q25,A,1,무설탕,건강라벨 없음,2500,1,0
58,q25,B,0,일반당,건강라벨 있음,3000,0,1
58,q25,Neither,0,None,None,0,0,0
58,q26,A,0,일반당,건강라벨 있음,3000,0,1
58,q26,B,1,무설탕,건강라벨 없음,2000,1,0
58,q26,Neither,0,None,None,0,0,0
59,q21,A,0,무설탕,건강라벨 있음,2500,1,1
59,q21,B,1,일반당,건강라벨 없음,2000,0,0
59,q21,Neither,0,None,None,0,0,0
59,q22,A,0,일반당,건강라벨 없음,3000,0,0
59,q22,B,1,무설탕,건강라벨 있음,2500,1,1
59,q22,Neither,0,None,None,0,0,0
59,q23,A,1,무설탕,건강라벨 없음,2000,1,0
59,q23,B,0,무설탕,건강라벨 있음,3000,1,1
59,q23,Neither,0,None,None,0,0,0
59,q24,A,1,일반당,건강라벨 있음,2000,0,1
59,q24,B,0,일반당,건강라벨 없음,2500,0,0
59,q24,Neither,0,None,None,0,0,0
59,q25,A,1,무설탕,건강라벨 없음,2500,1,0
59,q25,B,0,일반당,건강라벨 있음,3000,0,1
59,q25,Neither,0,None,None,0,0,0
59,q26,A,0,일반당,건강라벨 있음,3000,0,1
59,q26,B,1,무설탕,건강라벨 없음,2000,1,0
59,q26,Neither,0,None,None,0,0,0
60,q21,A,0,무설탕,건강라벨 있음,2500,1,1
60,q21,B,1,일반당,건강라벨 없음,2000,0,0
60,q21,Neither,0,None,None,0,0,0
60,q22,A,0,일반당,건강라벨 없음,3000,0,0
60,q22,B,1,무설탕,건강라벨 있음,2500,1,1
60,q22,Neither,0,None,None,0,0,0
60,q23,A,0,무설탕,건강라벨 없음,2000,1,0
60,q23,B,1,무설탕,건강라벨 있음,3000,1,1
60,q23,Neither,0,None,None,0,0,0
60,q24,A,1,일반당,건강라벨 있음,2000,0,1
60,q24,B,0,일반당,건강라벨 없음,2500,0,0
60,q24,Neither,0,None,None,0,0,0
60,q25,A,1,무설탕,건강라벨 없음,2500,1,0
60,q25,B,0,일반당,건강라벨 있음,3000,0,1
60,q25,Neither,0,None,None,0,0,0
60,q26,A,0,일반당,건강라벨 있음,3000,0,1
60,q26,B,1,무설탕,건강라벨 없음,2000,1,0
60,q26,Neither,0,None,None,0,0,0
61,q21,A,1,무설탕,건강라벨 있음,2500,1,1
61,q21,B,0,일반당,건강라벨 없음,2000,0,0
61,q21,Neither,0,None,None,0,0,0
61,q22,A,0,일반당,건강라벨 없음,3000,0,0
61,q22,B,1,무설탕,건강라벨 있음,2500,1,1
61,q22,Neither,0,None,None,0,0,0
61,q23,A,1,무설탕,건강라벨 없음,2000,1,0
61,q23,B,0,무설탕,건강라벨 있음,3000,1,1
61,q23,Neither,0,None,None,0,0,0
61,q24,A,1,일반당,건강라벨 있음,2000,0,1
61,q24,B,0,일반당,건강라벨 없음,2500,0,0
61,q24,Neither,0,None,None,0,0,0
61,q25,A,1,무설탕,건강라벨 없음,2500,1,0
61,q25,B,0,일반당,건강라벨 있음,3000,0,1
61,q25,Neither,0,None,None,0,0,0
61,q26,A,1,일반당,건강라벨 있음,3000,0,1
61,q26,B,0,무설탕,건강라벨 없음,2000,1,0
61,q26,Neither,0,None,None,0,0,0
62,q21,A,1,무설탕,건강라벨 있음,2500,1,1
62,q21,B,0,일반당,건강라벨 없음,2000,0,0
62,q21,Neither,0,None,None,0,0,0
62,q22,A,1,일반당,건강라벨 없음,3000,0,0
62,q22,B,0,무설탕,건강라벨 있음,2500,1,1
62,q22,Neither,0,None,None,0,0,0
62,q23,A,1,무설탕,건강라벨 없음,2000,1,0
62,q23,B,0,무설탕,건강라벨 있음,3000,1,1
62,q23,Neither,0,None,None,0,0,0
62,q24,A,1,일반당,건강라벨 있음,2000,0,1
62,q24,B,0,일반당,건강라벨 없음,2500,0,0
62,q24,Neither,0,None,None,0,0,0
62,q25,A,1,무설탕,건강라벨 없음,2500,1,0
62,q25,B,0,일반당,건강라벨 있음,3000,0,1
62,q25,Neither,0,None,None,0,0,0
62,q26,A,0,일반당,건강라벨 있음,3000,0,1
62,q26,B,1,무설탕,건강라벨 없음,2000,1,0
62,q26,Neither,0,None,None,0,0,0
64,q21,A,1,무설탕,건강라벨 있음,2500,1,1
64,q21,B,0,일반당,건강라벨 없음,2000,0,0
64,q21,Neither,0,None,None,0,0,0
64,q22,A,0,일반당,건강라벨 없음,3000,0,0
64,q22,B,1,무설탕,건강라벨 있음,2500,1,1
64,q22,Neither,0,None,None,0,0,0
64,q23,A,1,무설탕,건강라벨 없음,2000,1,0
64,q23,B,0,무설탕,건강라벨 있음,3000,1,1
64,q23,Neither,0,None,None,0,0,0
64,q24,A,1,일반당,건강라벨 있음,2000,0,1
64,q24,B,0,일반당,건강라벨 없음,2500,0,0
64,q24,Neither,0,None,None,0,0,0
64,q25,A,1,무설탕,건강라벨 없음,2500,1,0
64,q25,B,0,일반당,건강라벨 있음,3000,0,1
64,q25,Neither,0,None,None,0,0,0
64,q26,A,0,일반당,건강라벨 있음,3000,0,1
64,q26,B,1,무설탕,건강라벨 없음,2000,1,0
64,q26,Neither,0,None,None,0,0,0
65,q21,A,1,무설탕,건강라벨 있음,2500,1,1
65,q21,B,0,일반당,건강라벨 없음,2000,0,0
65,q21,Neither,0,None,None,0,0,0
65,q22,A,0,일반당,건강라벨 없음,3000,0,0
65,q22,B,1,무설탕,건강라벨 있음,2500,1,1
65,q22,Neither,0,None,None,0,0,0
65,q23,A,0,무설탕,건강라벨 없음,2000,1,0
65,q23,B,1,무설탕,건강라벨 있음,3000,1,1
65,q23,Neither,0,None,None,0,0,0
65,q24,A,1,일반당,건강라벨 있음,2000,0,1
65,q24,B,0,일반당,건강라벨 없음,2500,0,0
65,q24,Neither,0,None,None,0,0,0
65,q25,A,1,무설탕,건강라벨 없음,2500,1,0
65,q25,B,0,일반당,건강라벨 있음,3000,0,1
65,q25,Neither,0,None,None,0,0,0
65,q26,A,0,일반당,건강라벨 있음,3000,0,1
65,q26,B,1,무설탕,건강라벨 없음,2000,1,0
65,q26,Neither,0,None,None,0,0,0
66,q21,A,1,무설탕,건강라벨 있음,2500,1,1
66,q21,B,0,일반당,건강라벨 없음,2000,0,0
66,q21,Neither,0,None,None,0,0,0
66,q22,A,0,일반당,건강라벨 없음,3000,0,0
66,q22,B,1,무설탕,건강라벨 있음,2500,1,1
66,q22,Neither,0,None,None,0,0,0
66,q23,A,0,무설탕,건강라벨 없음,2000,1,0
66,q23,B,1,무설탕,건강라벨 있음,3000,1,1
66,q23,Neither,0,None,None,0,0,0
66,q24,A,1,일반당,건강라벨 있음,2000,0,1
66,q24,B,0,일반당,건강라벨 없음,2500,0,0
66,q24,Neither,0,None,None,0,0,0
66,q25,A,1,무설탕,건강라벨 없음,2500,1,0
66,q25,B,0,일반당,건강라벨 있음,3000,0,1
66,q25,Neither,0,None,None,0,0,0
66,q26,A,0,일반당,건강라벨 있음,3000,0,1
66,q26,B,1,무설탕,건강라벨 없음,2000,1,0
66,q26,Neither,0,None,None,0,0,0
67,q21,A,1,무설탕,건강라벨 있음,2500,1,1
67,q21,B,0,일반당,건강라벨 없음,2000,0,0
67,q21,Neither,0,None,None,0,0,0
67,q22,A,0,일반당,건강라벨 없음,3000,0,0
67,q22,B,1,무설탕,건강라벨 있음,2500,1,1
67,q22,Neither,0,None,None,0,0,0
67,q23,A,1,무설탕,건강라벨 없음,2000,1,0
